PTM#,Final determination,genetic match/notes,Determination in the field,Vial in Martone Lab?,Extracted?,Date of Extraction,PCR date (psbA),psbA sequence?,PCR date (CO1),CO1 sequence?,PCR date (rbcL),RbcL sequence?,SSU sequence?,Red/Coralline/Green/Brown,Locality,Date Collected,Notes,Accession #,Missing accession,Habitat,Fragments available?,Latitude,Longitude,Main Collector,Other collectors,Determiners
1480,NA,NA,Amphiroa anceps,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 116,A93018,NA,lower mid pool,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1481,Corallina caespitosa,sequence match 99.6% in BOLD,Corallina sp.,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 117,A93019,NA,mid pool,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1482,NA,NA,Corallina declinata,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,male (?); Japan 118,A93020,NA,mid pool on vert wall,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1483,Amphiroa sp.,sequence match 98.47% in BOLD,Amphiroa anceps,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 119,A93021,NA,mid pool on vert wall,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1484,Corallina caespitosa,sequence 99.6% match in BOLD,Corallina confusa,yes,x (JN),7/15/2015,NA,NA,7/15/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 120,A93022,NA,mid,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1485,Corallina caespitosa,99.69% match in BOLD,Corallina sp.,yes,x (JN),7/24/2015,NA,NA,7/31/2015,NA,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,fan shaped apices; Japan 121; PCR worked after 1:10 dilution,A93023,NA,mid,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1486,Corallina crassissima,99.84% match on BOLD,Corallina aberrans,yes,x (JN),7/24/2015,NA,NA,7/31/2015,NA,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 122; PCR worked after 1:10 dilution,A93024,NA,mid pool,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1487,NA,NA,Corallina sp.,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN) sequence messy,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 123,A93025,NA,mid pool,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1488,Corallina declinata,sequence match 100% in BOLD,Corallina declinata,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 124,A93026,NA,mid pool,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1489,NA,sequence match 95.29% with Jania sp. 1LH in BOLD; sequence somewhat messy,Jania sp.,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,photo; Japan 125,A93027,NA,mid,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1490,Corallina crassissima,sequence match 100% in BOLD,Corallina sp.,yes,x (JN),7/24/2015,NA,NA,7/27/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 126,A93028,NA,mid,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1491,NA,NA,Coralline crust,yes,x (JN),7/24/2015,NA,NA,"7/31/2015, negative",NA,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,"Japan 127; difficult scraping sample, ground material may contain plant material; PCR failed full strength & 1:10 dilution",A93029,NA,epiphyte on Cladophora oharus(?),Yes,35.1126666666667,140.198444444444,NA,NA,NA
1492,NA,sequence match 92.03% with Lithophyllum margaritae in BOLD,Lithophyllum sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Rhodolith; Japan 128; no genetic sample left in vial,A93030,NA,high pool,Yes,35.1126666666667,140.198444444444,NA,NA,NA
1493,NA,89% Phymatolithon sp. 2CPVP in BLAST,Coralline crust,no,x (JN),7/27/2015,NA,NA,7/31/2015,NA,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,"Japan 129, PCR worked after 1:10 dilution",A93031,NA,high pool on small rock,NA,35.1126666666667,140.198444444444,NA,NA,NA
1494,NA,89% match to Amphiroa beauvosii,Lithophyllum sp.,no,x (JN),7/27/2015,NA,NA,7/31/2015,NA,NA,NA,NA,Coralline,"Kominato, Kamogawa, Chiba Prefecture, Japan",NA,Japan 130; PCR workedafter 1:10 dilution,A93032,NA,on small rock with broad branches,NA,35.1126666666667,140.198444444444,NA,NA,NA
1495,NA,sequence match 87.5% with Amphiroa sp. 1TAS in BOLD,"Coralline crust, on Neorhodomela",yes,x (JN),7/15/2015,NA,NA,7/15/2015,x (JN),NA,NA,NA,Coralline,"Hakai, West Beach Boulders
",NA,Hakai#2015_01,A93033,NA,Quad 4,Yes,51.6510833333333,-128.143611111111,NA,NA,NA
1496,NA,sequence match 87.5% with Amphiroa sp. in BOLD,"Coralline crust, on Neorhodomela",No,x (JN),7/15/2015,NA,NA,7/15/2015,x (JN),NA,NA,NA,Coralline,"Hakai, West Beach Boulders
",NA,"Hakai#2015_02; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93034,NA,Quad 33,NA,51.6510833333333,-128.143611111111,NA,NA,NA
1497,Polysiphonia sp.1paniculata,100% match on BOLD,Polysiphonia paniculata,No,x (JN),7/15/2015,NA,NA,7/31/2015,NA,NA,NA,NA,Red,"Hakai, Maey Channel, West side",NA,Hakai#2015_03; no genetic sample left in vial; PCR worked after 1:10 dilution,A93035,NA,Low intertidal,NA,51.6659166666667,-128.077583333333,NA,NA,NA
1498,NA,"sequence matched with proteobacteria, annelida
",Scinaia confusa,No,x (JN),7/17/2015,NA,NA,7/20/2015,x (JN),NA,NA,NA,Red,"Hakai, Maey Channel, East side",NA,Hakai#2015_04; no genetic sample left in vial,A93036,NA,Cast ashore,NA,51.6659166666667,-128.077583333333,NA,NA,NA
1499,Lomentaria hakodatensis,"sequence match 100% in BOLD
",Lomentaria hakodatensis,No,x (JN),7/17/2015,NA,NA,7/20/2015,x (JN),NA,NA,NA,Red,"Hakai, Maey Channel, West side",NA,"Hakai#2015_05; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93037,NA,mid intertidal,NA,51.6659166666667,-128.077583333333,NA,NA,NA
1500,Gloiocladia laciniata,99.92% match on BOLD via RBCL,Leptofauchea sp.,No,x (JN),7/17/2015,NA,NA,7/20/2015,x (JN),NA,NA,NA,Red,"Hakai, Maey Channel, East side",NA,"Hakai#2015_06; Slippery, tetrasporophytes with cruciate tetraspores in pustules on surface; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93038,NA,Cast ashore,NA,51.6659166666667,-128.077583333333,NA,NA,NA
1501,Gracilaria pacifica,"sequence match 99.6% in BOLD
",Gracilaria pacifica,No,x (JN),7/17/2015,NA,NA,7/20/2015,x (JN),NA,NA,NA,Red,"Hakai, Maey Channel, East side",NA,Hakai#2015_07; bisporangial; No genetic sample left in vial,A93039,NA,low intertidal,NA,51.6659166666667,-128.077583333333,NA,NA,NA
1502,Ceramium pacificum,"sequence match 99.6% in BOLD
",Ceramium pacificum,Yes,x (JN),7/17/2015,NA,NA,7/20/2015,x (JN),NA,NA,NA,Red,"Hakai, Maey Channel, East side",NA,Hakai#2015_08,A93040,NA,mid intertidal,Yes,51.6659166666667,-128.077583333333,NA,NA,NA
1503,NA,"sequence match 94.18% with Mastophora rosea in BOLD; sequence some what messy
",Mastophora sp.,no,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"South of Jiqi, Hualien County, East Coast Taiwan",NA,"Taiwan 1; epiphytic, no genetic sample left over",A93041,NA,mid intertidal,NA,23.6824444444444,121.547722222222,NA,NA,NA
1504,NA,sequence match 89.87% with Jania sp. 1Cocos;,Jania sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"South of Jiqi, Hualien County, East Coast Taiwan",NA,"Taiwan 2; in turfs, mostly bleached",A93042,NA,mid intertidal,Yes,23.6824444444444,121.547722222222,NA,NA,NA
1505,NA,NA,Alatocladia (?),yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"South of Jiqi, Hualien County, East Coast Taiwan",NA,Taiwan 3; in dense turfs (photo),A93043,NA,mid intertidal,Yes,23.6824444444444,121.547722222222,NA,NA,NA
1506,NA,messy M13F,Unknown Coralline Crust,yes,x (JN),7/27/2015,NA,NA,7/31/2015,NA,NA,NA,NA,Coralline,"South of Jiqi, Hualien County, East Coast Taiwan",NA,"Taiwan 4; quarter-sized, pavement of competing crusts (photo), PCR worked after 1:10 dilution",A93044,NA,mid intertidal,Yes,23.6824444444444,121.547722222222,NA,NA,NA
1507,Corallina caespitosa,sequence match 99.24% in BOLD,Corallina sp.,no,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"South of Jiqi, Hualien County, East Coast Taiwan",NA,"Taiwan 5; cast ashore attached to toaster-sized rock, no genetic sample left in vial, ground material did not reach half 0.1 mark during extraction",A93045,NA,mid intertidal,NA,23.6824444444444,121.547722222222,NA,NA,NA
1508,NA,NA,Amphiroa sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,Taiwan 6;,A93046,NA,mid intertidal,Yes,25.1997222222222,121.692166666667,NA,NA,NA
1509,Corallina caespitosa,sequence match 99.77% in BOLD,Corallina sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,Taiwan 7,A93047,NA,mid intertidal,Yes,25.1997222222222,121.692166666667,NA,NA,NA
1510,Corallina caespitosa,sequence match 99.44% in BOLD,Corallina sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,Taiwan 8; low growing turf,A93048,NA,mid intertidal,Yes,25.1997222222222,121.692166666667,NA,NA,NA
1511,Corallina caespitosa,sequence match 99.43% in BOLD,Corallina sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,Taiwan 9; very spindly with terete apices,A93049,NA,mid intertidal,Yes,25.1997222222222,121.692166666667,NA,NA,NA
1512,NA,NA,Corallina sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,Taiwan 10;,A93050,NA,mid intertidal,Yes,25.1997222222222,121.692166666667,NA,NA,NA
1513,NA,NA,unknown Coralline Crust,no,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,"Taiwan 11; epiphytic; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93051,NA,mid intertidal; on Pterocladiella sp.,NA,25.1997222222222,121.692166666667,NA,NA,NA
1514,NA,sequence match 87.6% with Metagoniolithon chara in BOLD,unknown Coralline Crust,no,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"Yuao Rd. South East of Yeliudizhi Park, Keelung, Taiwan",NA,"Taiwan 12; on cobble, broad bumps, no genetic sample left in vial",A93052,NA,mid intertidal,NA,25.1997222222222,121.692166666667,NA,NA,NA
1515,NA,NA,Jania sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN); sequence messy,NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,Taiwan 13;,A93053,NA,low intertidal,Yes,25.2971666666667,121.568444444444,NA,NA,NA
1516,NA,NA,unknown Coralline Crust,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,"Taiwan 14; broad bumps (5-10mm), pic 1",A93054,NA,low intertidal; on cobble,Yes,25.2971666666667,121.568444444444,NA,NA,NA
1517,Corallinac sp. 1Jejucrust,sequence match 98.83% in BOLD,unknown Coralline Crust,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,Taiwan 15; narrow bumps (3-4mm) pic 2,A93055,NA,"low intertidal, on rock",Yes,25.2971666666667,121.568444444444,NA,NA,NA
1518,NA,sequence match 87.04% with Sporolithon sp. 2WA in BOLD,unknown Coralline Crust,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,"Taiwan 16; mostly smooth, pic 3",A93056,NA,"low intertidal, on rock",Yes,25.2971666666667,121.568444444444,NA,NA,NA
1519,Corallina caespitosa,sequence match 99.13% in BOLD,Corallina sp.,yes,x (JN),7/27/2015,NA,NA,7/28/2015,x (JN),NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,Taiwan 17,A93057,NA,low intertidal,Yes,25.2971666666667,121.568444444444,NA,NA,NA
1520,NA,sequence match 89.88% with Spongites decipiens in BOLD,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,Taiwan 18; no genetic sample left in vial,A93058,NA,"low intertidal, on cobble",NA,25.2971666666667,121.568444444444,NA,NA,NA
1521,NA,sequence match 89.88% Spongites decipiens in BOLD,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,"Taiwan 19; small (~1cm) crusts competing for space; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93059,NA,"low intertidal, on cobble",NA,25.2971666666667,121.568444444444,NA,NA,NA
1522,NA,messy M13F seq,unknown Coralline Crust,yes,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,"Taiwan 20, 15mm crust",A93060,NA,"low intertidal, on cobble",Yes,25.2971666666667,121.568444444444,NA,NA,NA
1523,NA,sequence match 87.6% with Metagoniolithon chara in BOLD,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,Taiwan 21; no genetic sample left in vial,A93061,NA,"low intertidal, on cobble",NA,25.2971666666667,121.568444444444,NA,NA,NA
1524,NA,sequence match 89.88% with Spongites decipiens in BOLD,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,"East of Shimen Harbour, Keelung, Taiwan",NA,Taiwan 22; ~15mm crusts competing on cobble; no genetic sample left in vial,A93062,NA,"low intertidal, on cobble",NA,25.2971666666667,121.568444444444,NA,NA,NA
1525,NA,messy M13F seq,unknown Coralline Crust,yes,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,Guanyin Beach (Site 1),NA,"Taiwan 23, ground material looked very dirty (brown colour)",A93063,NA,on algal reef,Yes,25.0495833333333,121.077361111111,NA,NA,NA
1526,NA,sequence match 88.03% with Phymatolithon calcareum in BOLD,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,Guanyin Beach (Site 1),NA,"Taiwan 24; ~1cm diameter; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93064,NA,on cobble,NA,25.0495833333333,121.077361111111,NA,NA,NA
1527,NA,sequence match 88.03% with Phymatolithon calcareum in BOLD,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,Guanyin Beach (Site 1),NA,"Taiwan 25; photo; ground material looked dirty, no genetic sample left over,",A93065,NA,on algal reef,NA,25.0495833333333,121.077361111111,NA,NA,NA
1528,NA,messy M13F seq,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,Guanyin Beach (Site 1),NA,"Taiwan 26; very thin; no genetic sample left in vial, ground material did not reach half 0.1 mark",A93066,NA,on cobble,NA,25.0495833333333,121.077361111111,NA,NA,NA
1529,Phymatolithon sp.2CPVP,89% match on BLAST,unknown Coralline Crust,no,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Coralline,Guanyin Beach (Site 2),NA,Taiwan 27; irregular margins & thin,A93067,NA,on cobble,NA,25.0171388888889,121.03175,NA,NA,NA
1530,NA,messy M13F seq,unknown Coralline Crust,yes,x (JN),8/6/2015,NA,NA,8/19/2015,NA,NA,NA,NA,Coralline,Guanyin Beach (Site 2),NA,Taiwan 28; photo; PCR worked after 1:10 dilution,A93068,NA,on algal reef,Yes,25.0171388888889,121.03175,NA,NA,NA
1531,Ahnfeltiopsis flabelliformis,98.44% on BOLD,Chondrus sp.,yes,x (JN),8/6/2015,NA,NA,8/7/2015,NA,NA,NA,NA,Red,Guanyin Beach (Site 2),NA,Taiwan 29,A93069,NA,not in colection papers,Yes,25.0171388888889,121.03175,NA,NA,NA
1718,NA,NA,Petrospongium sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brown,"Hopkins Marine Station, California",NA,HMS,A93598,NA,NA,NA,63.62175,-121.905833333333,Paul Gabrielson,NA,NA
1,Corallina officinalis var. chilensis,NA,Corallina officinalis,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, Coralline Bench, CA",NA,NA,A88572,NA,"Epilithic, low intertidal, above ""Coralline Bench"" on vertical wall",NA,NA,NA,NA,NA,NA
2,Bossiella plumosa,no more DNA,Bossiella plumosa,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, Coralline Bench, CA",NA,NA,A88573,NA,"Epilithic, mid intertidal, ""Coralline bench""",NA,NA,NA,NA,NA,NA
3,Calliarthron cheilosporioides,NA,Calliarthron cheilosporioides,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87283,NA,"Epilithic, very low intertidal, ""Coralline Bench""",NA,NA,NA,NA,NA,NA
4,Calliarthron tuberculosum,NA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87284,NA,"Epilithic, low intertidal, ""Coralline Bench"", adjacent to C. cheilosporioides",NA,NA,NA,NA,NA,NA
5,Corallina vancouveriensis,NA,Corallina vancouveriensis,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88574,NA,"Epilithic, mid-intertidal",NA,NA,NA,NA,NA,NA
6,Calliarthron tuberculosum,NA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87285,NA,"Epilithic, mid-intertidal tidepool with 4 dynamometers",NA,NA,NA,NA,NA,NA
7,Calliarthron cheilosporioides,NA,Calliarthron cheilosporioides,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87286,NA,"Epilithic, mid-intertidal tidepool with 4 dynamometers",NA,NA,NA,NA,NA,NA
8,Lithothrix aspergillum,NA,Lithothrix aspergillum,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Treasure Cove, Laguna Beach, CA",NA,NA,A88575,NA,"Epilithic, collected by snorkle",NA,NA,NA,NA,NA,NA
9,Bossiella dichotoma,NA,Bossiella dichotoma,NA,yes,3x07 (PG),NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Crystal Cove, Laguna Beach, CA",NA,NA,A88576,NA,"Epilithic, +1.0 feet in tidepools",NA,NA,NA,NA,NA,NA
10,Corallina officinalis var. chilensis,NA,Corallina officinalis,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Crystal  Cove, Laguna Beach, CA",NA,NA,A88577,NA,Collected from drift,NA,NA,NA,NA,NA,NA
11,Corallina officinalis var. chilensis,NA,Corallina officinalis,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Crystal  Cove, Laguna Beach, CA",NA,NA,A88578,NA,Collected from drift,NA,NA,NA,NA,NA,NA
12,Corallina vancouveriensis,NA,Corallina vancouveriensis,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Crystal  Cove, Laguna Beach, CA",NA,"Patrick had ""californiensis"" label on this specimen",A88579,NA,Collected from drift,NA,NA,NA,NA,NA,NA
13,no match for COI,psbA failed,Haliptilon gracile,NA,yes,4/9/2013,14i14 (failed),NA,4/11/2013,yes- forward only (short and weak signal),NA,NA,NA,Coralline,"Crystal  Cove, Laguna Beach, CA",NA,NA,A88580,NA,Collected from drift,NA,NA,NA,NA,NA,NA
14,Not A. zonata; A beauvoisii?,messy sequence. gave up,Amphiroa zonata,NA,yes- 2 50 ul elutions,4/10/2013,14i14,NA,NA,NA,NA,x (PG),NA,Coralline,"Treasure Cove, Laguna Beach, CA",NA,NA,A88581,NA,"Epilithic, -2.0 ft collected by snorkel",NA,NA,NA,NA,NA,NA
15,Bossiella dichotoma,NA,Bossiella orbigniana,NA,yes,1x07 (PG),NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Crystal  Cove, Laguna Beach, CA",NA,NA,A88582,NA,Collected from drift,NA,NA,NA,NA,NA,NA
18,NA,psbA failed,Melobesia mediocris,NA,yes- 2 50 ul elutions,4/10/2013,14i14,NA,NA,NA,NA,NA,NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,2 DNA samples (one from Paul),A88583,NA,"On Phyllospadix, in low intertidal, down from HMS water towers",NA,NA,NA,NA,NA,NA
19,Callilithophytum parcum,NA,Clathromorphum parcum,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88584,NA,"On Calliarthron,low intertidal",NA,NA,NA,NA,NA,NA
20,Bossiella dichotoma,NA,Bossiella gardneri (?),NA,yes,24x07 (PG),NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88585,NA,"Epilithic, low intertidal",NA,NA,NA,NA,NA,NA
21,Bossiella dichotoma,NA,Bossiella dichotoma (?),NA,yes,24x07 (PG),NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88586,NA,"epilithic, low intertidal",NA,NA,NA,NA,NA,NA
24,NA,Bossiella Californica? needs forward sequence,Bossiella corymbifera,NA,yes,24/4/2013,14i14,NA,NA,NA,NA,NA,NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88587,NA,"Epilithic, low intertidal, one headland East of Pt. Pinos",NA,NA,NA,NA,NA,NA
25,Bossiella californica,NA,Bossiella corymbifera,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88588,NA,"drift, Agassiz Beach",NA,NA,NA,NA,NA,NA
26,"no amp, no material remaining",NA,Melobesia marginata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A88589,NA,On Gymnogongrus collected in drift on Agassiz Beach,NA,NA,NA,NA,NA,NA
27,Corallina pinnatifolia,"psbA failed; NEED RESEARCH ANNOTATION, PWG has sequence",Corallina pinnatifolia,NA,yes- no band on genomic gel,24/4/2013,14i14,NA,NA,NA,NA,NA,NA,Coralline,"Corona del Mar, Laguna Beach, CA",NA,NA,A88590,NA,"Epilithic, growing in tidepool",NA,NA,NA,NA,NA,NA
28,Calliarthron cheilosporioides,NA,Calliarthron sp.,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87287,NA,epilithic low intertidal,NA,NA,NA,NA,NA,NA
29,Calliarthron tuberculosum,NA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87288,NA,"Upper low intertidal, above C. cheilosporioides, forming low dense monospecific clusters",NA,NA,NA,NA,NA,NA
30,NA,did not attempt because we have enough C. cheilosporioides sequences,Calliarthron cheilosporioides,NA,NA,NA,NA,NA,NA,NA,NA,x (PG),NA,Coralline,"Hopkins Marine Station, Pacific Grove, CA",NA,NA,A87289,NA,"Epilithic, -0.5 to 0.0 m, down from 4 dynamometer tidepool",NA,NA,NA,NA,NA,NA
